ipc,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199
A61K038,-0.22992794,0.1391667,0.13923275,0.02448381,0.03593494,-0.28943965,-0.11476177,0.23006387,0.02726157,-0.12345239,0.14562927,-0.01687201,0.16294573,0.09226465,-0.07166199,0.0090949,0.0174617,0.0552058,0.0724,-0.07343584,0.02339622,0.14958064,-0.02837436,-0.08036592,-0.13579983,0.04117852,-0.10620523,-0.25663784,0.16881397,-0.03597722,0.10744318,0.02030998,0.29402736,-0.19927754,-0.24644026,-0.1297353,0.02788209,0.08428757,0.09616546,-0.13127972,0.02838903,0.23396324,-0.06435336,0.35349467,-0.3090791,-0.10611387,-0.21602781,-0.06937923,0.2656758,-0.1264271,0.06619274,-0.00422659,0.07662633,-0.02877837,-0.1936805,-0.21752788,-0.20354852,-0.06737041,-0.03179464,-0.01614118,-0.1174986,-0.16259627,-0.10642779,0.24575722,0.23248103,0.02378042,-0.19491838,0.13394654,0.21123971,0.12897891,0.09546994,-0.08069155,0.05623492,-0.0197875,0.05060481,-0.09279227,0.02820503,-0.07202804,0.0292393,-0.31469476,0.15671939,0.13735563,-0.1140684,0.05494767,-0.05644861,-0.02823186,-0.17449802,-0.16849415,0.02855723,-0.01980628,-0.02051193,-0.14059322,0.06494713,0.13752322,-0.12904869,-0.19965425,0.18166989,0.13254498,0.02770349,0.12434504,0.10143654,-0.12600496,-0.15124765,-0.03378123,0.01080266,-0.13609879,0.14442506,-0.25202522,-0.2168369,0.18434839,-0.02262243,0.02366142,0.28065076,-0.02837624,-0.13616602,0.0181796,-0.12280387,0.19156377,-0.06041969,0.13180633,0.05083515,0.1313352,-0.21438423,-0.0017202,0.13384655,0.00202748,0.00492716,0.10689714,0.12857486,0.14695546,-0.04304838,-0.1610786,0.4172002,-0.05245571,0.03855738,0.25023896,-0.1349712,-0.04253078,0.03801827,-0.20181541,0.2242983,-0.06706341,-0.19157903,0.11590921,-0.16441448,-0.13368264,0.10885531,0.08782993,0.01969992,0.18132517,-0.23162267,0.18773527,-0.03413191,-0.10639514,0.00078386,-0.1350766,0.01297605,-0.22967713,0.03996449,-0.11024921,-0.0488607,0.03113866,-0.20261213,0.10226005,0.06160055,-0.01520913,-0.047006,-0.07122755,-0.10742486,0.03630735,0.00440018,-0.00882623,-0.02119518,-0.1829734,-0.08684456,-0.09714102,0.04660214,-0.0506582,-0.03693199,0.04286966,0.00139766,0.10318039,0.07575403,0.15654252,0.00081968,0.00141653,0.06411479,0.185944,0.05648092,0.0022195,0.23298709,-0.07464194,0.09677935,0.05070086,0.1862424,0.09054978,-0.29841292,0.02988775,0.14525157
A61K039,-0.189236373,0.09318272,0.088336043,0.042001531,0.045080461,-0.258969784,-0.060348805,0.174420297,0.056307409,-0.128317401,0.119969703,-0.000209946,0.110355653,0.057688508,-0.066745743,-0.023666648,-0.036417615,0.05332863,0.06753958,-0.083582833,0.069768667,0.163168699,-0.001788808,-0.048836261,-0.124380104,0.026896067,-0.089503288,-0.204407051,0.137700245,-0.051317573,0.05623946,-0.005935951,0.223621637,-0.16740413,-0.193085715,-0.096986495,0.004864581,0.096258119,0.051709391,-0.12581867,0.035626229,0.162551105,-0.073515311,0.255963176,-0.255481601,-0.064857826,-0.162643775,-0.056402151,0.216260314,-0.095460698,0.068301462,-0.017178146,0.058987062,0.005055756,-0.1423987,-0.182011828,-0.167002425,-0.028134126,-0.032549564,-0.006120041,-0.056755491,-0.084746867,-0.063922137,0.191210344,0.164416,0.003829451,-0.145458832,0.127093866,0.180363446,0.077273898,0.097036026,-0.052788071,0.059665047,-0.007295737,0.041601066,-0.092035607,0.034784179,-0.054098494,0.027750993,-0.256420314,0.135888189,0.082284361,-0.067628108,0.028824538,-0.013902189,-0.063788243,-0.151172847,-0.087628312,0.001367053,0.004410913,-0.00176189,-0.07825584,0.048822999,0.06920553,-0.133093357,-0.145543858,0.174773693,0.139865056,0.044668332,0.099405877,0.038833961,-0.119596392,-0.134952307,0.017308356,-0.002416997,-0.095310554,0.098748103,-0.18988581,-0.165026069,0.169786915,0.006269414,0.01208435,0.24181661,-0.0133564,-0.088408686,0.058527064,-0.102052547,0.145981714,-0.038455468,0.104723908,0.023689212,0.113263741,-0.142851412,-0.012910713,0.066627175,0.037822314,0.022748977,0.05495467,0.109965958,0.101849809,-0.031541817,-0.108174577,0.321036041,-0.070727631,0.033563048,0.192494497,-0.121086866,-0.01642805,0.058849379,-0.18820937,0.13964057,-0.052893709,-0.121371195,0.064348854,-0.109925486,-0.093063079,0.107333735,0.038625646,0.012860983,0.139609292,-0.187562972,0.160679832,-0.040280048,-0.062513344,-0.001712407,-0.107715465,0.035770357,-0.168750763,0.023318134,-0.083888352,-0.07265491,0.038402531,-0.148549378,0.04720274,-0.002482102,0.026564878,-0.045438096,-0.072885737,-0.113729082,0.071876839,-0.017871749,0.00756788,0.018556023,-0.140092045,-0.07891231,-0.107052147,0.054775022,-0.015113184,-0.007330999,0.047803078,-0.00973621,0.082028598,0.056439389,0.123019263,-0.004056583,-0.010483258,0.075943656,0.171554685,0.016379712,0.008510301,0.179335013,-0.0341754,0.056813255,0.028963303,0.139196873,0.053250894,-0.22991237,0.036879044,0.114251517
A61L002,-0.210682243,0.12044926,0.117999665,-0.002085843,0.00022149,-0.367497832,-0.160739988,0.238816246,0.066843711,-0.061514918,0.068116866,0.057565678,0.133449733,0.052881695,-0.058488168,-0.017250637,-0.04154643,0.042425133,0.101327881,-0.122264467,0.076976761,0.232892007,-0.011802212,-0.074412979,-0.144659907,-0.038309608,-0.049723413,-0.254701525,0.076716371,-0.04854672,0.116606019,-0.018013716,0.225059256,-0.199050456,-0.290429056,-0.021089904,0.010297167,0.136107132,0.07471785,-0.137102619,0.047079846,0.126414165,-0.16615656,0.314994395,-0.283648372,-0.033553656,-0.239492908,-0.09905307,0.307363242,-0.100578047,0.180057347,0.012362522,0.016096011,-0.013694065,-0.146072879,-0.174836189,-0.178552747,-0.02420553,-0.075857721,0.040584527,-0.06351649,-0.144084826,-0.086472541,0.249037638,0.200763389,-0.031093285,-0.147177979,0.105675146,0.195759028,0.131442264,0.084435828,-0.080269374,0.017271191,-0.000729301,0.008361231,-0.108066373,-0.014133356,-0.087382488,0.047877155,-0.330968708,0.074331842,0.108256385,-0.11040251,0.097577877,-0.071307287,-0.02325411,-0.211768106,-0.182522029,-0.005178153,0.020720074,-0.059957791,-0.063742846,0.060630195,0.068501361,-0.197005078,-0.166307509,0.18430008,0.135749146,0.077567957,0.161114722,0.048382942,-0.136726663,-0.188072205,0.047786482,0.031279102,-0.168927848,0.113213956,-0.292100072,-0.237653941,0.206173599,0.011021665,0.032880001,0.271960706,-0.038446695,-0.123436905,0.148226097,-0.115554728,0.240291327,0.004364111,0.166676059,0.039840393,0.13197726,-0.190229774,-0.029001195,0.046116531,0.008224647,-0.025262741,0.08986783,0.111939527,0.181216314,0.016873712,-0.14572148,0.466757268,-0.139030874,0.065356247,0.202620402,-0.16427812,0.047056969,0.019845925,-0.186967358,0.108032227,-0.076345772,-0.209772676,0.180486098,-0.174617931,-0.136852622,0.168490574,-0.004687219,-0.035988182,0.193034172,-0.240166441,0.210354179,-0.001422619,-0.120902739,0.009256507,-0.167775691,0.019888947,-0.189294592,0.078789026,-0.076729521,-0.086592168,0.051982537,-0.159640908,0.018271264,-0.026889678,0.055419814,0.015854105,-0.105348431,-0.157087117,0.049885329,-0.063756615,-0.020321209,0.01238964,-0.086161517,-0.035341989,-0.026906425,0.062300358,0.004726432,-0.092102155,0.134499192,0.039206918,0.175310835,0.101594903,0.144998208,0.016124519,0.007878711,0.093848832,0.228378862,0.052199613,-0.065819413,0.180846244,-0.098416753,0.01015754,0.045289107,0.151309982,0.09928941,-0.278545052,0.005674764,0.110194243
A61L027,-0.21012186,0.08105268,0.09977668,0.0549064,0.04963095,-0.30028474,-0.08311004,0.20405456,0.05203564,-0.13280837,0.13794258,0.01667767,0.13839392,0.0704539,-0.08327775,-0.02310159,-0.046854,0.06209112,0.06465877,-0.1002207,0.08625329,0.18724872,-0.01243205,-0.04618563,-0.15186742,0.03662826,-0.08607513,-0.24026462,0.14372447,-0.04882858,0.05868382,-0.00813764,0.2409493,-0.17657873,-0.22191882,-0.08076691,0.01533656,0.12172741,0.05610922,-0.13563247,0.02629793,0.17955528,-0.09202328,0.29426688,-0.27689078,-0.06991965,-0.1956574,-0.04818845,0.25656095,-0.09650625,0.07024074,-0.02030689,0.05522081,0.01834726,-0.1724428,-0.19301014,-0.18846153,-0.01452782,-0.03955119,-0.01016914,-0.05456882,-0.08680087,-0.07638576,0.2116856,0.1811372,-0.0266267,-0.16305794,0.13892525,0.20012967,0.10074896,0.09722333,-0.05744735,0.050237,-0.01269159,0.03843868,-0.11072576,0.04429695,-0.06767212,0.01780452,-0.2787262,0.12590805,0.09888542,-0.07539333,0.04718894,-0.02937692,-0.04882383,-0.16239627,-0.09931316,-0.01322116,0.0102474,-0.00165529,-0.08520122,0.06180849,0.07991672,-0.16256265,-0.16583632,0.17812568,0.16300255,0.05681873,0.10467779,0.05983656,-0.13780263,-0.14799005,0.0293788,0.00312279,-0.09456454,0.10693983,-0.21243867,-0.18089159,0.2103269,0.02286315,-0.00504307,0.2738465,-0.01645097,-0.11911638,0.07974204,-0.11705252,0.17820069,-0.04274041,0.12305716,0.02399514,0.12759776,-0.16738398,-0.02103471,0.04663143,0.02815178,0.00592997,0.05260353,0.12019186,0.11442307,-0.03887941,-0.11564079,0.3575236,-0.06606418,0.02875844,0.20143306,-0.11833863,-0.00334321,0.06516473,-0.20674467,0.15302588,-0.05543905,-0.14344023,0.08878513,-0.11882157,-0.10116985,0.12443396,0.0276561,0.00145079,0.14827618,-0.20811924,0.17675085,-0.05608286,-0.07422867,0.00371789,-0.10329521,0.05141046,-0.19120975,0.03251514,-0.08789474,-0.09186903,0.02326416,-0.15450525,0.05236155,-0.01676775,0.05405803,-0.03560578,-0.08448462,-0.13681257,0.07522798,-0.00697445,0.01319278,0.02878808,-0.14672352,-0.07977591,-0.11095397,0.0501541,-0.01541381,-0.02231483,0.05294816,-0.00301869,0.07621601,0.07898055,0.15137596,0.01663639,-0.01186223,0.06264559,0.18987851,0.0297889,0.00472287,0.17001677,-0.03797863,0.04824439,0.03355169,0.15277466,0.06966151,-0.2700837,0.02431935,0.11139656
A61M001,-0.200562552,0.115868151,0.097664051,0.057543017,0.05260643,-0.303629965,-0.061430834,0.219650045,0.093536831,-0.138856918,0.152516276,0.009447712,0.124585681,0.031370502,-0.101068705,-0.047555968,-0.050733671,0.096799426,0.063658342,-0.081085511,0.07940273,0.188527897,-0.02078585,-0.054734796,-0.14430888,0.032202583,-0.101029448,-0.233043969,0.138811171,-0.065439753,0.035005588,-0.006937362,0.267931491,-0.185284927,-0.219552115,-0.086447291,-0.004264847,0.135088593,0.042860743,-0.137422174,0.035714969,0.169506952,-0.109006196,0.290040016,-0.295036077,-0.0997786,-0.177807137,-0.045351546,0.248977318,-0.097624436,0.097314037,-0.007869397,0.077222787,0.002789954,-0.147185147,-0.215776294,-0.172661006,-0.011324532,-0.07112588,-0.00566213,-0.078430697,-0.091836192,-0.062804923,0.230309442,0.204701886,-0.039756101,-0.160627484,0.155647784,0.228705138,0.100248665,0.134740621,-0.057549577,0.059660297,-0.018759698,0.020239826,-0.123909257,0.046305876,-0.073200643,0.031558719,-0.29386574,0.143842116,0.102373987,-0.077415481,0.040824812,-0.06289041,-0.051584277,-0.140499189,-0.09120857,-0.034751758,0.009722455,-0.036219552,-0.080790982,0.056875926,0.089222215,-0.147652522,-0.178070784,0.204735488,0.18086721,0.02906847,0.107866026,0.06317015,-0.120127514,-0.146892667,0.05030115,2.44e-05,-0.084003948,0.13092564,-0.225723729,-0.192289978,0.189555541,0.01069233,-0.011897595,0.303335488,-0.04322939,-0.121681787,0.090394743,-0.109905615,0.170003355,-0.028042756,0.100140832,0.021690706,0.125637695,-0.166897506,-0.004537681,0.037752859,0.040005032,0.013130693,0.073660336,0.147291034,0.102364428,-0.040736694,-0.112886056,0.367798805,-0.088277005,0.038263742,0.19552657,-0.153104782,0.021960387,0.078279994,-0.193914279,0.121784739,-0.096183412,-0.141983539,0.071590677,-0.154158831,-0.140331909,0.105155393,0.029077886,-0.009620964,0.153699741,-0.23753649,0.228254214,-0.069761716,-0.055952113,0.019283125,-0.114466041,0.043424778,-0.166106582,0.04502736,-0.084727131,-0.0933351,0.039875295,-0.182065368,0.068363324,-0.03773335,0.013844346,-0.05644913,-0.087736644,-0.155563861,0.069503143,0.015214101,0.014733971,0.022987228,-0.149678364,-0.079703361,-0.101501644,0.079784952,-0.027465252,-0.027374595,0.055621624,-0.009198931,0.093538441,0.073880397,0.152328923,2.71e-05,-0.008533579,0.097735502,0.211067885,0.009124185,-0.00595466,0.194367856,-0.004722732,0.081340648,0.034516823,0.145966843,0.048795208,-0.256937832,0.026277373,0.178854093
A61M005,-0.22800052,0.11928043,0.09698155,0.05933585,0.05639344,-0.31535244,-0.05678627,0.23192048,0.08442935,-0.14357947,0.15128481,0.00729269,0.13880344,0.02845042,-0.10869606,-0.04143039,-0.04162087,0.09705059,0.08463562,-0.08677556,0.09197041,0.19315575,-0.00396241,-0.06593326,-0.14833969,0.01504525,-0.10847496,-0.24224229,0.14361492,-0.08182269,0.03870423,-0.00192791,0.27519715,-0.18663391,-0.19687074,-0.10988703,0.00315907,0.1357685,0.04004439,-0.15724692,0.04877838,0.16408865,-0.08460718,0.3003452,-0.2998043,-0.10180293,-0.18334,-0.05862749,0.25706822,-0.11998405,0.09596501,-0.00799412,0.09110875,0.00289614,-0.16064456,-0.2239009,-0.18271048,-0.01823981,-0.08118454,0.00135287,-0.072056,-0.10538881,-0.09492707,0.23719263,0.20227586,-0.02608737,-0.16987684,0.1630888,0.23316325,0.1007793,0.13353086,-0.06852574,0.06802983,-0.03054317,0.03102176,-0.13959219,0.03691602,-0.07448399,0.02549117,-0.30142736,0.15041086,0.10618976,-0.06172747,0.05839855,-0.04286556,-0.05588579,-0.14782722,-0.09230304,-0.03613047,0.00722759,-0.03688223,-0.08227981,0.04306089,0.10062803,-0.13725792,-0.1864284,0.21597968,0.1652319,0.03480706,0.11484098,0.05514367,-0.1307063,-0.14080656,0.05238438,0.00660547,-0.10193031,0.13260663,-0.22187045,-0.1874014,0.20201261,0.00838785,-0.00395176,0.30126527,-0.03519476,-0.10929324,0.08214942,-0.11654179,0.18248348,-0.03127209,0.11181508,0.02769828,0.13822831,-0.16758251,-0.02199866,0.05266222,0.04707893,0.00890983,0.08246339,0.1527811,0.12707311,-0.03706796,-0.11755832,0.3675987,-0.09931881,0.04131868,0.20221964,-0.1570819,0.00453219,0.07257618,-0.19497707,0.14351769,-0.07660269,-0.1460912,0.0874915,-0.16117156,-0.15274349,0.11896312,0.0179343,0.00626323,0.1590945,-0.23595572,0.22066927,-0.0708162,-0.04491581,0.00167015,-0.12213701,0.03965572,-0.1703588,0.04898703,-0.07966586,-0.10716382,0.03200391,-0.18629669,0.05338429,-0.03358599,0.03146046,-0.05024021,-0.09143362,-0.14811715,0.06335581,-0.0013454,0.00641415,0.00595178,-0.13344571,-0.06279129,-0.11806756,0.0754088,-0.01158708,-0.02029373,0.04991164,-0.01378999,0.09378867,0.09628416,0.14278308,-0.0026573,-0.02909711,0.10805594,0.20373796,0.01747541,0.00537001,0.2043541,0.00537144,0.08497427,0.03130262,0.15102409,0.06949694,-0.2713272,0.02213222,0.18628208
A61M016,-0.2105815,0.07483492,0.07836427,0.05581389,0.05374203,-0.296252,-0.07341003,0.18803427,0.08015269,-0.13501857,0.13331412,0.00600462,0.1208091,0.04898689,-0.08521515,-0.04338207,-0.05766864,0.05338383,0.08338044,-0.09071296,0.0830318,0.21142738,0.01730471,-0.03538985,-0.13835871,0.04716955,-0.09936669,-0.22154368,0.14020991,-0.07350063,0.04679181,-0.00906159,0.27017877,-0.1914897,-0.19298868,-0.08840866,0.0139149,0.14161073,0.04255966,-0.12364156,0.04738786,0.17116386,-0.0835074,0.2899696,-0.30270523,-0.07466813,-0.16365723,-0.04969709,0.23080778,-0.11794705,0.05553815,0.0004665,0.08951753,0.0241762,-0.17730291,-0.19090539,-0.17821155,-0.04759249,-0.02511078,-0.02325546,-0.06240679,-0.07077377,-0.07670034,0.2141007,0.19478108,-0.00197465,-0.151316,0.14650252,0.19021404,0.08631536,0.12562309,-0.07381967,0.08154229,-0.00187662,0.0495793,-0.10760533,0.02246253,-0.04464417,0.01158476,-0.27940926,0.12003063,0.05200987,-0.06281847,0.03662826,-0.03069108,-0.07807039,-0.16257825,-0.08931332,0.00244198,0.00805233,0.00408903,-0.07541724,0.06192648,0.08558934,-0.1345904,-0.17127815,0.21000749,0.15680115,0.04242033,0.09991034,0.03628477,-0.13373125,-0.12129462,0.03040149,-0.01523242,-0.12099522,0.0920446,-0.21695662,-0.18420246,0.19717073,0.01381624,0.00821964,0.26282156,-0.03544363,-0.09515521,0.06066976,-0.11454023,0.15663128,-0.05034626,0.13639188,0.00941106,0.12324229,-0.15513363,-0.02271513,0.07648839,0.0246287,-0.00325469,0.08221044,0.128894,0.10797834,-0.04329396,-0.09428705,0.36689276,-0.08691951,0.03570076,0.21307756,-0.12969767,-0.01030078,0.09073166,-0.23413445,0.15216292,-0.05256258,-0.15039174,0.07446913,-0.10376438,-0.09457219,0.13248415,0.05239716,0.00648773,0.13206661,-0.19633125,0.19080183,-0.03931354,-0.03315381,0.0133059,-0.10790265,0.0678384,-0.18500808,0.01782784,-0.10293419,-0.08643537,0.04171618,-0.1679597,0.05775878,-0.00637527,0.03263685,-0.03452132,-0.06616516,-0.14468934,0.08578913,-0.03387725,0.00985109,0.04683367,-0.14548664,-0.09733531,-0.09909309,0.05104597,-0.02135824,-0.00895571,0.05779018,0.03553867,0.07295282,0.08008254,0.12586771,0.00629893,-0.00476474,0.09574303,0.20421681,-0.00725789,0.02095942,0.17759366,-0.01476787,0.07529343,0.02513397,0.1357114,0.05674455,-0.265172,0.04559154,0.14391963
A61M021,-0.197247118,0.097553499,0.086359613,0.038854167,0.052452732,-0.287286699,-0.061556064,0.187928349,0.076180793,-0.125762939,0.125951067,0.003735521,0.12803106,0.064256102,-0.089117207,-0.039556798,-0.052147456,0.056969535,0.081016846,-0.096003272,0.076646335,0.197772473,0.008794302,-0.059048135,-0.145027578,0.028169703,-0.104853921,-0.228327706,0.140409172,-0.076154873,0.041599907,-0.01148774,0.261181921,-0.190510049,-0.188747764,-0.104486525,0.005180369,0.121107578,0.037624501,-0.118418857,0.047357403,0.167602524,-0.081059419,0.285430282,-0.279373467,-0.0825039,-0.172340497,-0.066284075,0.244364172,-0.11689759,0.083239377,-0.003429296,0.083359659,0.008382529,-0.170348048,-0.188866362,-0.176634461,-0.044078939,-0.048373915,-0.017578138,-0.071916841,-0.08327163,-0.0747182,0.212432727,0.18859683,-0.001131848,-0.157332569,0.13387683,0.189162791,0.086718284,0.114119418,-0.07004755,0.055277359,-0.011960842,0.038423717,-0.110193253,0.024864804,-0.053094514,0.008978145,-0.267770022,0.118620306,0.068353713,-0.07354337,0.028291302,-0.015723333,-0.063934684,-0.16196911,-0.08660616,0.009741532,0.017252395,0.00208537,-0.07116618,0.066622555,0.078413129,-0.138823479,-0.161326602,0.205855772,0.154942408,0.038532045,0.108622365,0.029209159,-0.139165476,-0.130394489,0.027754797,-0.006988976,-0.111994602,0.09756799,-0.199032456,-0.178954348,0.197611585,-0.000276171,-0.001405372,0.269146413,-0.028845063,-0.094163045,0.069824852,-0.1211446,0.167044804,-0.042756315,0.128660619,0.018896032,0.118209451,-0.172173411,-0.024666039,0.064728424,0.024109224,0.017762916,0.07693243,0.14200981,0.123665363,-0.033708014,-0.110876523,0.359388769,-0.073930763,0.025515581,0.215827346,-0.128905639,-0.018685276,0.075596154,-0.227663592,0.1449866,-0.062754519,-0.142717853,0.072744072,-0.116618291,-0.097138092,0.11192435,0.037498519,0.016972642,0.137656674,-0.193502143,0.18757838,-0.047188535,-0.045307159,0.000470313,-0.123760894,0.065530203,-0.192923054,0.014802229,-0.108433716,-0.088843107,0.042757224,-0.163624898,0.044395171,-0.009033395,0.02753737,-0.036482602,-0.074810602,-0.131080255,0.082222566,-0.028752105,0.012757104,0.031327833,-0.140272975,-0.095159516,-0.100800551,0.048238475,-0.015871424,0.000101155,0.049412765,0.009156075,0.086379394,0.082641199,0.126189306,0.000973556,-0.012744617,0.084063679,0.178611442,0.008934162,0.001603164,0.173945829,-0.016919639,0.072197393,0.02584319,0.124603771,0.045578439,-0.263584763,0.029310018,0.130167395
A61M025,-0.157626137,0.075223595,0.072916821,0.050612424,0.033957459,-0.220003545,-0.043142598,0.144472927,0.054696184,-0.108296983,0.109113954,0.001602144,0.098629937,0.048425518,-0.071230434,-0.023417814,-0.039120432,0.042052798,0.055503223,-0.075546332,0.062243175,0.15707694,-0.005368008,-0.025664486,-0.104597941,0.021666231,-0.078140117,-0.17524004,0.105802938,-0.058709085,0.037524723,-0.014216054,0.185866356,-0.142465532,-0.159555689,-0.081377916,-0.00426073,0.097493529,0.040367704,-0.11084348,0.026198635,0.139032021,-0.063657843,0.213453516,-0.221137211,-0.062213142,-0.130919755,-0.052143987,0.169736803,-0.075698286,0.060940471,-0.021934182,0.054802269,0.006516342,-0.118940733,-0.15524067,-0.138251871,-0.016537178,-0.035928957,-0.002967453,-0.044349328,-0.070697941,-0.05325345,0.157201335,0.135934144,0.000706264,-0.131392226,0.109519273,0.155217886,0.062834896,0.092475258,-0.055157371,0.055060137,-0.006214337,0.035920069,-0.079690412,0.02616114,-0.039288066,0.027997829,-0.216011584,0.111961797,0.071733318,-0.061714109,0.013940446,-0.012197668,-0.064673029,-0.115771398,-0.061377779,0.010569113,0.013452115,0.006047905,-0.061641537,0.041758407,0.055682056,-0.120562181,-0.128430501,0.154554099,0.128896698,0.040211089,0.079649366,0.026013222,-0.09362451,-0.113774799,0.023115637,-0.003296516,-0.07307826,0.075176619,-0.155686304,-0.137922361,0.150447339,-3.68e-05,0.002381986,0.200796023,-0.005968456,-0.069966093,0.05763315,-0.085283615,0.126233205,-0.034547679,0.097410493,0.017636836,0.086835995,-0.129817054,-0.006308151,0.042557407,0.037018001,0.014024962,0.055063929,0.100188047,0.080900751,-0.032442533,-0.087298334,0.26949802,-0.058256801,0.030947164,0.163054094,-0.097773008,-0.004303719,0.050773412,-0.165786952,0.113036394,-0.045861099,-0.105947256,0.059869099,-0.091990076,-0.087405771,0.081060223,0.031225814,0.010486398,0.120866112,-0.163754925,0.15086247,-0.041140892,-0.043279182,0.002133907,-0.082334258,0.040875357,-0.136566415,0.019820519,-0.065657117,-0.070264816,0.029719593,-0.136373937,0.045420785,-0.00952509,0.029957809,-0.035533309,-0.064945877,-0.103676327,0.065755986,-0.01011633,0.015202428,0.018447705,-0.110997692,-0.07536044,-0.087244742,0.039929129,-0.019317847,0.003270815,0.038107891,-0.002928416,0.069042392,0.049695861,0.102305822,-0.004323533,-0.004487313,0.066949777,0.14664939,0.008275928,0.008672685,0.144004554,-0.029096458,0.04757468,0.022698106,0.115128867,0.038963195,-0.201131582,0.025198771,0.101064935
A61M060,-0.219763145,0.09871605,0.099889316,0.051160421,0.056681935,-0.290064335,-0.064450637,0.206116989,0.072378933,-0.145816013,0.144119948,0.008639923,0.133486539,0.068269186,-0.08904589,-0.04191548,-0.039577831,0.069893844,0.067078285,-0.088570416,0.094993562,0.204761893,0.002707331,-0.040901188,-0.151595607,0.044636637,-0.085855022,-0.228561118,0.147290781,-0.072619706,0.048240304,-0.01468861,0.265395939,-0.185802132,-0.209280699,-0.095591374,-0.00921827,0.11025887,0.048742347,-0.151762784,0.041866783,0.188837662,-0.090369329,0.287167549,-0.296873927,-0.070391268,-0.170304656,-0.075046554,0.2440373,-0.09875413,0.078627124,-0.007465708,0.077796355,0.02645772,-0.170066699,-0.208983719,-0.182693794,-0.027635589,-0.052883938,-0.020306127,-0.076262832,-0.081868209,-0.058305133,0.22016862,0.193759114,-0.007804089,-0.166417435,0.142718956,0.214377776,0.083666675,0.128013059,-0.065115586,0.077643439,-0.004133905,0.049915254,-0.106104702,0.025583468,-0.054586899,0.036685206,-0.291970432,0.150155127,0.080287315,-0.072179757,0.019399332,-0.016539864,-0.080264658,-0.162717029,-0.06775818,-0.004341799,0.00812201,-0.007315894,-0.07355275,0.070113428,0.073618591,-0.161558837,-0.158031762,0.207691863,0.161241487,0.038620129,0.097202882,0.038242698,-0.139753208,-0.143431783,0.031844426,-0.01117539,-0.100191273,0.103890121,-0.222064748,-0.189170316,0.193395868,0.004694221,0.005964139,0.277371436,-0.021450387,-0.094507754,0.082820922,-0.111014538,0.163354397,-0.04198638,0.121651568,0.009014877,0.129618838,-0.168940336,-0.010086652,0.052615345,0.040146537,0.024601543,0.070343204,0.146918625,0.102004908,-0.025929263,-0.117874175,0.358561099,-0.088721134,0.044868719,0.219327092,-0.133702934,-0.013701976,0.081658341,-0.223311886,0.141548276,-0.05245873,-0.132849202,0.082603261,-0.129200101,-0.106967434,0.123545319,0.033374913,0.002902913,0.14026776,-0.224637657,0.204117015,-0.052215677,-0.044029988,-0.0100095,-0.109596878,0.04772811,-0.190620452,0.01758437,-0.087174408,-0.093515091,0.055815402,-0.174119636,0.058405198,-0.033151496,0.029256003,-0.052968893,-0.090186216,-0.130918935,0.079880893,-0.012566391,0.017724682,0.020129882,-0.14301832,-0.101818301,-0.122338273,0.067020908,-0.01923969,0.000295927,0.046335347,-0.002906502,0.085668378,0.078134112,0.141797364,-0.007154589,-0.014463505,0.091942579,0.208257377,0.00858921,0.0159503,0.199430883,-0.022675008,0.056695543,0.035635404,0.154212967,0.050722253,-0.27201426,0.028267624,0.131744072
